State,State ANSI,County,County ANSI,,Data Item,Value
ALABAMA,1,MACON,87,,MEASURED IN LB,0
ALABAMA,1,MACON,87,,"SUNFLOWER, NON-OIL TYPE - PRODUCTION, MEASURED IN LB",0
ALABAMA,1,LAUDERDALE,77,,MEASURED IN LB,"27,600"
ALABAMA,1,LAUDERDALE,77,,"SUNFLOWER, OIL TYPE - PRODUCTION, MEASURED IN LB","27,600"
ALABAMA,1,CHILTON,21,,MEASURED IN LB,0
ALABAMA,1,CHILTON,21,,"SUNFLOWER, NON-OIL TYPE - PRODUCTION, MEASURED IN LB",0
ALABAMA,1,RANDOLPH,111,,MEASURED IN LB,"3,600"
ALABAMA,1,RANDOLPH,111,,"SUNFLOWER, OIL TYPE - PRODUCTION, MEASURED IN LB","3,600"
ALABAMA,1,GENEVA,61,,MEASURED IN LB,0
ALABAMA,1,GENEVA,61,,"SUNFLOWER, NON-OIL TYPE - PRODUCTION, MEASURED IN LB",0
ARKANSAS,5,SAINT FRANCIS,123,,MEASURED IN LB,0
ARKANSAS,5,SAINT FRANCIS,123,,"SUNFLOWER, OIL TYPE - PRODUCTION, MEASURED IN LB",0
CALIFORNIA,6,SAN LUIS OBISPO,79,,MEASURED IN LB,0
CALIFORNIA,6,SAN LUIS OBISPO,79,,"SUNFLOWER, NON-OIL TYPE - PRODUCTION, MEASURED IN LB",0
CALIFORNIA,6,SAN MATEO,81,,MEASURED IN LB,0
CALIFORNIA,6,SAN MATEO,81,,"SUNFLOWER, NON-OIL TYPE - PRODUCTION, MEASURED IN LB",0
CALIFORNIA,6,SAN MATEO,81,,"SUNFLOWER, OIL TYPE - PRODUCTION, MEASURED IN LB",0
CALIFORNIA,6,SONOMA,97,,MEASURED IN LB,0
CALIFORNIA,6,SONOMA,97,,"SUNFLOWER, NON-OIL TYPE - PRODUCTION, MEASURED IN LB",0
CALIFORNIA,6,BUTTE,7,,MEASURED IN LB,"991,180"
CALIFORNIA,6,BUTTE,7,,"SUNFLOWER, OIL TYPE - PRODUCTION, MEASURED IN LB","991,180"
CALIFORNIA,6,COLUSA,11,,MEASURED IN LB,"7,724,327"
CALIFORNIA,6,COLUSA,11,,"SUNFLOWER, NON-OIL TYPE - PRODUCTION, MEASURED IN LB","309,388"
CALIFORNIA,6,COLUSA,11,,"SUNFLOWER, OIL TYPE - PRODUCTION, MEASURED IN LB","7,414,939"
CALIFORNIA,6,GLENN,21,,MEASURED IN LB,"1,917,596"
CALIFORNIA,6,GLENN,21,,"SUNFLOWER, NON-OIL TYPE - PRODUCTION, MEASURED IN LB",0
CALIFORNIA,6,GLENN,21,,"SUNFLOWER, OIL TYPE - PRODUCTION, MEASURED IN LB",0
CALIFORNIA,6,SACRAMENTO,67,,MEASURED IN LB,0
CALIFORNIA,6,SACRAMENTO,67,,"SUNFLOWER, NON-OIL TYPE - PRODUCTION, MEASURED IN LB",0
CALIFORNIA,6,SACRAMENTO,67,,"SUNFLOWER, OIL TYPE - PRODUCTION, MEASURED IN LB",0
CALIFORNIA,6,SOLANO,95,,MEASURED IN LB,"9,931,182"
CALIFORNIA,6,SOLANO,95,,"SUNFLOWER, OIL TYPE - PRODUCTION, MEASURED IN LB","9,931,182"
CALIFORNIA,6,SUTTER,101,,MEASURED IN LB,"7,544,115"
CALIFORNIA,6,SUTTER,101,,"SUNFLOWER, NON-OIL TYPE - PRODUCTION, MEASURED IN LB",0
CALIFORNIA,6,SUTTER,101,,"SUNFLOWER, OIL TYPE - PRODUCTION, MEASURED IN LB",0
CALIFORNIA,6,TEHAMA,103,,MEASURED IN LB,0
CALIFORNIA,6,TEHAMA,103,,"SUNFLOWER, OIL TYPE - PRODUCTION, MEASURED IN LB",0
CALIFORNIA,6,YOLO,113,,MEASURED IN LB,"17,381,414"
CALIFORNIA,6,YOLO,113,,"SUNFLOWER, NON-OIL TYPE - PRODUCTION, MEASURED IN LB",0
CALIFORNIA,6,YOLO,113,,"SUNFLOWER, OIL TYPE - PRODUCTION, MEASURED IN LB",0
CALIFORNIA,6,YUBA,115,,MEASURED IN LB,0
CALIFORNIA,6,YUBA,115,,"SUNFLOWER, OIL TYPE - PRODUCTION, MEASURED IN LB",0
CALIFORNIA,6,KINGS,31,,MEASURED IN LB,0
CALIFORNIA,6,KINGS,31,,"SUNFLOWER, OIL TYPE - PRODUCTION, MEASURED IN LB",0
CALIFORNIA,6,MERCED,47,,MEASURED IN LB,0
CALIFORNIA,6,MERCED,47,,"SUNFLOWER, OIL TYPE - PRODUCTION, MEASURED IN LB",0
CALIFORNIA,6,SAN JOAQUIN,77,,MEASURED IN LB,"2,887,008"
CALIFORNIA,6,SAN JOAQUIN,77,,"SUNFLOWER, OIL TYPE - PRODUCTION, MEASURED IN LB","2,887,008"
CALIFORNIA,6,IMPERIAL,25,,MEASURED IN LB,"470,058"
CALIFORNIA,6,IMPERIAL,25,,"SUNFLOWER, OIL TYPE - PRODUCTION, MEASURED IN LB","470,058"
CALIFORNIA,6,LOS ANGELES,37,,MEASURED IN LB,0
CALIFORNIA,6,LOS ANGELES,37,,"SUNFLOWER, NON-OIL TYPE - PRODUCTION, MEASURED IN LB",0
COLORADO,8,ADAMS,1,,MEASURED IN LB,"6,213,176"
COLORADO,8,ADAMS,1,,"SUNFLOWER, NON-OIL TYPE - PRODUCTION, MEASURED IN LB","3,083,578"
COLORADO,8,ADAMS,1,,"SUNFLOWER, OIL TYPE - PRODUCTION, MEASURED IN LB","3,129,598"
COLORADO,8,ARAPAHOE,5,,MEASURED IN LB,0
COLORADO,8,ARAPAHOE,5,,"SUNFLOWER, OIL TYPE - PRODUCTION, MEASURED IN LB",0
COLORADO,8,CHEYENNE,17,,MEASURED IN LB,"4,184,000"
COLORADO,8,CHEYENNE,17,,"SUNFLOWER, NON-OIL TYPE - PRODUCTION, MEASURED IN LB","1,868,000"
COLORADO,8,CHEYENNE,17,,"SUNFLOWER, OIL TYPE - PRODUCTION, MEASURED IN LB","2,316,000"
COLORADO,8,DOUGLAS,35,,MEASURED IN LB,0
COLORADO,8,DOUGLAS,35,,"SUNFLOWER, OIL TYPE - PRODUCTION, MEASURED IN LB",0
COLORADO,8,ELBERT,39,,MEASURED IN LB,0
COLORADO,8,ELBERT,39,,"SUNFLOWER, OIL TYPE - PRODUCTION, MEASURED IN LB",0
COLORADO,8,KIOWA,61,,MEASURED IN LB,"18,439,447"
COLORADO,8,KIOWA,61,,"SUNFLOWER, OIL TYPE - PRODUCTION, MEASURED IN LB","18,439,447"
COLORADO,8,KIT CARSON,63,,MEASURED IN LB,"11,377,260"
COLORADO,8,KIT CARSON,63,,"SUNFLOWER, NON-OIL TYPE - PRODUCTION, MEASURED IN LB",0
COLORADO,8,KIT CARSON,63,,"SUNFLOWER, OIL TYPE - PRODUCTION, MEASURED IN LB",0
COLORADO,8,LINCOLN,73,,MEASURED IN LB,"9,305,492"
COLORADO,8,LINCOLN,73,,"SUNFLOWER, NON-OIL TYPE - PRODUCTION, MEASURED IN LB","1,166,880"
COLORADO,8,LINCOLN,73,,"SUNFLOWER, OIL TYPE - PRODUCTION, MEASURED IN LB","8,138,612"
COLORADO,8,PHILLIPS,95,,MEASURED IN LB,0
COLORADO,8,PHILLIPS,95,,"SUNFLOWER, OIL TYPE - PRODUCTION, MEASURED IN LB",0
COLORADO,8,WASHINGTON,121,,MEASURED IN LB,"1,191,241"
COLORADO,8,WASHINGTON,121,,"SUNFLOWER, NON-OIL TYPE - PRODUCTION, MEASURED IN LB","1,500"
COLORADO,8,WASHINGTON,121,,"SUNFLOWER, OIL TYPE - PRODUCTION, MEASURED IN LB","1,189,741"
COLORADO,8,YUMA,125,,MEASURED IN LB,"3,237,194"
COLORADO,8,YUMA,125,,"SUNFLOWER, NON-OIL TYPE - PRODUCTION, MEASURED IN LB","780,000"
COLORADO,8,YUMA,125,,"SUNFLOWER, OIL TYPE - PRODUCTION, MEASURED IN LB","2,457,194"
COLORADO,8,BOULDER,13,,MEASURED IN LB,0
COLORADO,8,BOULDER,13,,"SUNFLOWER, OIL TYPE - PRODUCTION, MEASURED IN LB",0
COLORADO,8,LOGAN,75,,MEASURED IN LB,"5,515,092"
COLORADO,8,LOGAN,75,,"SUNFLOWER, OIL TYPE - PRODUCTION, MEASURED IN LB","5,515,092"
COLORADO,8,SEDGWICK,115,,MEASURED IN LB,"7,093,700"
COLORADO,8,SEDGWICK,115,,"SUNFLOWER, NON-OIL TYPE - PRODUCTION, MEASURED IN LB","729,600"
COLORADO,8,SEDGWICK,115,,"SUNFLOWER, OIL TYPE - PRODUCTION, MEASURED IN LB","6,364,100"
COLORADO,8,WELD,123,,MEASURED IN LB,"2,437,616"
COLORADO,8,WELD,123,,"SUNFLOWER, NON-OIL TYPE - PRODUCTION, MEASURED IN LB",0
COLORADO,8,WELD,123,,"SUNFLOWER, OIL TYPE - PRODUCTION, MEASURED IN LB",0
COLORADO,8,BACA,9,,MEASURED IN LB,"3,172,492"
COLORADO,8,BACA,9,,"SUNFLOWER, OIL TYPE - PRODUCTION, MEASURED IN LB","3,172,492"
COLORADO,8,BENT,11,,MEASURED IN LB,"219,450"
COLORADO,8,BENT,11,,"SUNFLOWER, OIL TYPE - PRODUCTION, MEASURED IN LB","219,450"
COLORADO,8,PROWERS,99,,MEASURED IN LB,"2,407,642"
COLORADO,8,PROWERS,99,,"SUNFLOWER, NON-OIL TYPE - PRODUCTION, MEASURED IN LB",0
COLORADO,8,PROWERS,99,,"SUNFLOWER, OIL TYPE - PRODUCTION, MEASURED IN LB",0
COLORADO,8,DELTA,29,,MEASURED IN LB,0
COLORADO,8,DELTA,29,,"SUNFLOWER, OIL TYPE - PRODUCTION, MEASURED IN LB",0
COLORADO,8,DOLORES,33,,MEASURED IN LB,0
COLORADO,8,DOLORES,33,,"SUNFLOWER, OIL TYPE - PRODUCTION, MEASURED IN LB",0
COLORADO,8,MESA,77,,MEASURED IN LB,0
COLORADO,8,MESA,77,,"SUNFLOWER, OIL TYPE - PRODUCTION, MEASURED IN LB",0
COLORADO,8,MONTEZUMA,83,,MEASURED IN LB,0
COLORADO,8,MONTEZUMA,83,,"SUNFLOWER, OIL TYPE - PRODUCTION, MEASURED IN LB",0
COLORADO,8,MONTROSE,85,,MEASURED IN LB,0
COLORADO,8,MONTROSE,85,,"SUNFLOWER, OIL TYPE - PRODUCTION, MEASURED IN LB",0
CONNECTICUT,9,HARTFORD,3,,MEASURED IN LB,0
CONNECTICUT,9,HARTFORD,3,,"SUNFLOWER, OIL TYPE - PRODUCTION, MEASURED IN LB",0
DELAWARE,10,KENT,1,,MEASURED IN LB,0
DELAWARE,10,KENT,1,,"SUNFLOWER, OIL TYPE - PRODUCTION, MEASURED IN LB",0
FLORIDA,12,ALACHUA,1,,MEASURED IN LB,0
FLORIDA,12,ALACHUA,1,,"SUNFLOWER, OIL TYPE - PRODUCTION, MEASURED IN LB",0
FLORIDA,12,HILLSBOROUGH,57,,MEASURED IN LB,600
FLORIDA,12,HILLSBOROUGH,57,,"SUNFLOWER, OIL TYPE - PRODUCTION, MEASURED IN LB",600
FLORIDA,12,PUTNAM,107,,MEASURED IN LB,0
FLORIDA,12,PUTNAM,107,,"SUNFLOWER, OIL TYPE - PRODUCTION, MEASURED IN LB",0
GEORGIA,13,CRAWFORD,79,,MEASURED IN LB,0
GEORGIA,13,CRAWFORD,79,,"SUNFLOWER, OIL TYPE - PRODUCTION, MEASURED IN LB",0
GEORGIA,13,DODGE,91,,MEASURED IN LB,0
GEORGIA,13,DODGE,91,,"SUNFLOWER, NON-OIL TYPE - PRODUCTION, MEASURED IN LB",0
GEORGIA,13,HOUSTON,153,,MEASURED IN LB,0
GEORGIA,13,HOUSTON,153,,"SUNFLOWER, OIL TYPE - PRODUCTION, MEASURED IN LB",0
GEORGIA,13,JASPER,159,,MEASURED IN LB,0
GEORGIA,13,JASPER,159,,"SUNFLOWER, OIL TYPE - PRODUCTION, MEASURED IN LB",0
GEORGIA,13,LAURENS,175,,MEASURED IN LB,0
GEORGIA,13,LAURENS,175,,"SUNFLOWER, OIL TYPE - PRODUCTION, MEASURED IN LB",0
GEORGIA,13,MONTGOMERY,209,,MEASURED IN LB,"4,500"
GEORGIA,13,MONTGOMERY,209,,"SUNFLOWER, NON-OIL TYPE - PRODUCTION, MEASURED IN LB","4,500"
GEORGIA,13,PEACH,225,,MEASURED IN LB,0
GEORGIA,13,PEACH,225,,"SUNFLOWER, OIL TYPE - PRODUCTION, MEASURED IN LB",0
GEORGIA,13,PULASKI,235,,MEASURED IN LB,"41,600"
GEORGIA,13,PULASKI,235,,"SUNFLOWER, OIL TYPE - PRODUCTION, MEASURED IN LB","41,600"
GEORGIA,13,PUTNAM,237,,MEASURED IN LB,"1,800"
GEORGIA,13,PUTNAM,237,,"SUNFLOWER, OIL TYPE - PRODUCTION, MEASURED IN LB","1,800"
GEORGIA,13,WHEELER,309,,MEASURED IN LB,"5,400"
GEORGIA,13,WHEELER,309,,"SUNFLOWER, OIL TYPE - PRODUCTION, MEASURED IN LB","5,400"
GEORGIA,13,MCDUFFIE,189,,MEASURED IN LB,0
GEORGIA,13,MCDUFFIE,189,,"SUNFLOWER, OIL TYPE - PRODUCTION, MEASURED IN LB",0
GEORGIA,13,FANNIN,111,,MEASURED IN LB,0
GEORGIA,13,FANNIN,111,,"SUNFLOWER, NON-OIL TYPE - PRODUCTION, MEASURED IN LB",0
GEORGIA,13,JACKSON,157,,MEASURED IN LB,"7,500"
GEORGIA,13,JACKSON,157,,"SUNFLOWER, OIL TYPE - PRODUCTION, MEASURED IN LB","7,500"
GEORGIA,13,TOWNS,281,,MEASURED IN LB,0
GEORGIA,13,TOWNS,281,,"SUNFLOWER, OIL TYPE - PRODUCTION, MEASURED IN LB",0
GEORGIA,13,WALTON,297,,MEASURED IN LB,0
GEORGIA,13,WALTON,297,,"SUNFLOWER, NON-OIL TYPE - PRODUCTION, MEASURED IN LB",0
GEORGIA,13,FLOYD,115,,MEASURED IN LB,0
GEORGIA,13,FLOYD,115,,"SUNFLOWER, NON-OIL TYPE - PRODUCTION, MEASURED IN LB",0
GEORGIA,13,GORDON,129,,MEASURED IN LB,0
GEORGIA,13,GORDON,129,,"SUNFLOWER, OIL TYPE - PRODUCTION, MEASURED IN LB",0
GEORGIA,13,POLK,233,,MEASURED IN LB,"3,602"
GEORGIA,13,POLK,233,,"SUNFLOWER, OIL TYPE - PRODUCTION, MEASURED IN LB","3,602"
GEORGIA,13,WALKER,295,,MEASURED IN LB,0
GEORGIA,13,WALKER,295,,"SUNFLOWER, OIL TYPE - PRODUCTION, MEASURED IN LB",0
GEORGIA,13,COFFEE,69,,MEASURED IN LB,0
GEORGIA,13,COFFEE,69,,"SUNFLOWER, OIL TYPE - PRODUCTION, MEASURED IN LB",0
GEORGIA,13,CRISP,81,,MEASURED IN LB,"1,500"
GEORGIA,13,CRISP,81,,"SUNFLOWER, NON-OIL TYPE - PRODUCTION, MEASURED IN LB","1,500"
GEORGIA,13,DOOLY,93,,MEASURED IN LB,0
GEORGIA,13,DOOLY,93,,"SUNFLOWER, NON-OIL TYPE - PRODUCTION, MEASURED IN LB",0
GEORGIA,13,LOWNDES,185,,MEASURED IN LB,0
GEORGIA,13,LOWNDES,185,,"SUNFLOWER, NON-OIL TYPE - PRODUCTION, MEASURED IN LB",0
GEORGIA,13,WILCOX,315,,MEASURED IN LB,0
GEORGIA,13,WILCOX,315,,"SUNFLOWER, NON-OIL TYPE - PRODUCTION, MEASURED IN LB",0
GEORGIA,13,WILCOX,315,,"SUNFLOWER, OIL TYPE - PRODUCTION, MEASURED IN LB",0
GEORGIA,13,LEE,177,,MEASURED IN LB,0
GEORGIA,13,LEE,177,,"SUNFLOWER, NON-OIL TYPE - PRODUCTION, MEASURED IN LB",0
GEORGIA,13,STEWART,259,,MEASURED IN LB,0
GEORGIA,13,STEWART,259,,"SUNFLOWER, NON-OIL TYPE - PRODUCTION, MEASURED IN LB",0
GEORGIA,13,PIKE,231,,MEASURED IN LB,0
GEORGIA,13,PIKE,231,,"SUNFLOWER, OIL TYPE - PRODUCTION, MEASURED IN LB",0
GEORGIA,13,UPSON,293,,MEASURED IN LB,375
GEORGIA,13,UPSON,293,,"SUNFLOWER, NON-OIL TYPE - PRODUCTION, MEASURED IN LB",375
IDAHO,16,BOUNDARY,21,,MEASURED IN LB,0
IDAHO,16,BOUNDARY,21,,"SUNFLOWER, OIL TYPE - PRODUCTION, MEASURED IN LB",0
IDAHO,16,NEZ PERCE,69,,MEASURED IN LB,0
IDAHO,16,NEZ PERCE,69,,"SUNFLOWER, OIL TYPE - PRODUCTION, MEASURED IN LB",0
IDAHO,16,OWYHEE,73,,MEASURED IN LB,0
IDAHO,16,OWYHEE,73,,"SUNFLOWER, OIL TYPE - PRODUCTION, MEASURED IN LB",0
ILLINOIS,17,CHAMPAIGN,19,,MEASURED IN LB,0
ILLINOIS,17,CHAMPAIGN,19,,"SUNFLOWER, OIL TYPE - PRODUCTION, MEASURED IN LB",0
ILLINOIS,17,IROQUOIS,75,,MEASURED IN LB,0
ILLINOIS,17,IROQUOIS,75,,"SUNFLOWER, OIL TYPE - PRODUCTION, MEASURED IN LB",0
ILLINOIS,17,LIVINGSTON,105,,MEASURED IN LB,"32,666"
ILLINOIS,17,LIVINGSTON,105,,"SUNFLOWER, OIL TYPE - PRODUCTION, MEASURED IN LB","32,666"
ILLINOIS,17,CLARK,23,,MEASURED IN LB,0
ILLINOIS,17,CLARK,23,,"SUNFLOWER, OIL TYPE - PRODUCTION, MEASURED IN LB",0
ILLINOIS,17,EDGAR,45,,MEASURED IN LB,0
ILLINOIS,17,EDGAR,45,,"SUNFLOWER, OIL TYPE - PRODUCTION, MEASURED IN LB",0
ILLINOIS,17,KANE,89,,MEASURED IN LB,0
ILLINOIS,17,KANE,89,,"SUNFLOWER, OIL TYPE - PRODUCTION, MEASURED IN LB",0
ILLINOIS,17,MCHENRY,111,,MEASURED IN LB,0
ILLINOIS,17,MCHENRY,111,,"SUNFLOWER, NON-OIL TYPE - PRODUCTION, MEASURED IN LB",0
ILLINOIS,17,FRANKLIN,55,,MEASURED IN LB,"9,000"
ILLINOIS,17,FRANKLIN,55,,"SUNFLOWER, OIL TYPE - PRODUCTION, MEASURED IN LB","9,000"
ILLINOIS,17,ST CLAIR,163,,MEASURED IN LB,0
ILLINOIS,17,ST CLAIR,163,,"SUNFLOWER, NON-OIL TYPE - PRODUCTION, MEASURED IN LB",0
ILLINOIS,17,WARREN,187,,MEASURED IN LB,0
ILLINOIS,17,WARREN,187,,"SUNFLOWER, OIL TYPE - PRODUCTION, MEASURED IN LB",0
ILLINOIS,17,CASS,17,,MEASURED IN LB,0
ILLINOIS,17,CASS,17,,"SUNFLOWER, OIL TYPE - PRODUCTION, MEASURED IN LB",0
ILLINOIS,17,GREENE,61,,MEASURED IN LB,0
ILLINOIS,17,GREENE,61,,"SUNFLOWER, NON-OIL TYPE - PRODUCTION, MEASURED IN LB",0
INDIANA,18,GRANT,53,,MEASURED IN LB,0
INDIANA,18,GRANT,53,,"SUNFLOWER, OIL TYPE - PRODUCTION, MEASURED IN LB",0
INDIANA,18,HANCOCK,59,,MEASURED IN LB,"18,000"
INDIANA,18,HANCOCK,59,,"SUNFLOWER, OIL TYPE - PRODUCTION, MEASURED IN LB","18,000"
INDIANA,18,MIAMI,103,,MEASURED IN LB,"83,400"
INDIANA,18,MIAMI,103,,"SUNFLOWER, OIL TYPE - PRODUCTION, MEASURED IN LB","83,400"
INDIANA,18,ST. JOSEPH,141,,MEASURED IN LB,0
INDIANA,18,ST. JOSEPH,141,,"SUNFLOWER, NON-OIL TYPE - PRODUCTION, MEASURED IN LB",0
INDIANA,18,ADAMS,1,,MEASURED IN LB,0
INDIANA,18,ADAMS,1,,"SUNFLOWER, OIL TYPE - PRODUCTION, MEASURED IN LB",0
INDIANA,18,HUNTINGTON,69,,MEASURED IN LB,0
INDIANA,18,HUNTINGTON,69,,"SUNFLOWER, OIL TYPE - PRODUCTION, MEASURED IN LB",0
INDIANA,18,NOBLE,113,,MEASURED IN LB,0
INDIANA,18,NOBLE,113,,"SUNFLOWER, OIL TYPE - PRODUCTION, MEASURED IN LB",0
INDIANA,18,BENTON,7,,MEASURED IN LB,0
INDIANA,18,BENTON,7,,"SUNFLOWER, NON-OIL TYPE - PRODUCTION, MEASURED IN LB",0
INDIANA,18,LA PORTE,91,,MEASURED IN LB,0
INDIANA,18,LA PORTE,91,,"SUNFLOWER, OIL TYPE - PRODUCTION, MEASURED IN LB",0
INDIANA,18,PULASKI,131,,MEASURED IN LB,0
INDIANA,18,PULASKI,131,,"SUNFLOWER, OIL TYPE - PRODUCTION, MEASURED IN LB",0
INDIANA,18,ORANGE,117,,MEASURED IN LB,0
INDIANA,18,ORANGE,117,,"SUNFLOWER, NON-OIL TYPE - PRODUCTION, MEASURED IN LB",0
IOWA,19,POLK,153,,MEASURED IN LB,0
IOWA,19,POLK,153,,"SUNFLOWER, NON-OIL TYPE - PRODUCTION, MEASURED IN LB",0
IOWA,19,STORY,169,,MEASURED IN LB,0
IOWA,19,STORY,169,,"SUNFLOWER, OIL TYPE - PRODUCTION, MEASURED IN LB",0
IOWA,19,LINN,113,,MEASURED IN LB,0
IOWA,19,LINN,113,,"SUNFLOWER, NON-OIL TYPE - PRODUCTION, MEASURED IN LB",0
IOWA,19,LINN,113,,"SUNFLOWER, OIL TYPE - PRODUCTION, MEASURED IN LB",0
IOWA,19,SCOTT,163,,MEASURED IN LB,0
IOWA,19,SCOTT,163,,"SUNFLOWER, OIL TYPE - PRODUCTION, MEASURED IN LB",0
IOWA,19,MITCHELL,131,,MEASURED IN LB,0
IOWA,19,MITCHELL,131,,"SUNFLOWER, OIL TYPE - PRODUCTION, MEASURED IN LB",0
IOWA,19,SAC,161,,MEASURED IN LB,0
IOWA,19,SAC,161,,"SUNFLOWER, OIL TYPE - PRODUCTION, MEASURED IN LB",0
KANSAS,20,BARTON,9,,MEASURED IN LB,0
KANSAS,20,BARTON,9,,"SUNFLOWER, OIL TYPE - PRODUCTION, MEASURED IN LB",0
KANSAS,20,DICKINSON,41,,MEASURED IN LB,0
KANSAS,20,DICKINSON,41,,"SUNFLOWER, NON-OIL TYPE - PRODUCTION, MEASURED IN LB",0
KANSAS,20,ELLIS,51,,MEASURED IN LB,0
KANSAS,20,ELLIS,51,,"SUNFLOWER, OIL TYPE - PRODUCTION, MEASURED IN LB",0
KANSAS,20,ELLSWORTH,53,,MEASURED IN LB,0
KANSAS,20,ELLSWORTH,53,,"SUNFLOWER, OIL TYPE - PRODUCTION, MEASURED IN LB",0
KANSAS,20,LINCOLN,105,,MEASURED IN LB,0
KANSAS,20,LINCOLN,105,,"SUNFLOWER, OIL TYPE - PRODUCTION, MEASURED IN LB",0
KANSAS,20,MARION,115,,MEASURED IN LB,"2,098,939"
KANSAS,20,MARION,115,,"SUNFLOWER, OIL TYPE - PRODUCTION, MEASURED IN LB","2,098,939"
KANSAS,20,MCPHERSON,113,,MEASURED IN LB,"363,380"
KANSAS,20,MCPHERSON,113,,"SUNFLOWER, OIL TYPE - PRODUCTION, MEASURED IN LB","363,380"
KANSAS,20,RICE,159,,MEASURED IN LB,"798,200"
KANSAS,20,RICE,159,,"SUNFLOWER, OIL TYPE - PRODUCTION, MEASURED IN LB","798,200"
KANSAS,20,RUSH,165,,MEASURED IN LB,0
KANSAS,20,RUSH,165,,"SUNFLOWER, OIL TYPE - PRODUCTION, MEASURED IN LB",0
KANSAS,20,SALINE,169,,MEASURED IN LB,"88,780"
KANSAS,20,SALINE,169,,"SUNFLOWER, OIL TYPE - PRODUCTION, MEASURED IN LB","88,780"
KANSAS,20,ANDERSON,3,,MEASURED IN LB,"681,000"
