,Passengers,Distance (miles),Carrier Code,Airline,Origin Airport,Origin City Name,Origin Latitude (Deg.),Origin Longitude (Deg.),Destination Airport,Destination City Name,Destination Latitude (Deg.),Destination Longitude (Deg.),Month,Estimated Aircraft Capacity,SFC (L/100km per Pax),No of Flights Per Month,Climb-Descent Penalty (mi),Fuel Consumed Per Flight (Liters),Total Fuel Per Route (Gal),Fuel Cost Per Gal,Fuel Cost,Origin January,Origin February,Origin March,Origin April,Origin May,Origin June,Origin July,Origin August,Origin September,Origin October,Origin November,Origin December,Destination January,Destination February,Destination March,Destination April,Destination May,Destination June,Destination July,Destination August,Destination September,Destination October,Destination November,Destination December
69,2842,110,AA,American Airlines,PHX,"Phoenix, Arizona",33.4483,-112.0739,TUS,"Tucson, Arizona",32.2217,-110.9264,2,88,3.97,33,0,4484.053268,39090.52355,2.950891428,115351.8909,50.8,54.7,59.1,66.3,74.5,83.7,89.4,87.7,82.3,70.9,59.0,51.6,44.3,46.9,50.8,57.3,64.7,74.1,76.6,74.2,71.1,62.0,51.6,45.2
70,5927,110,AA,American Airlines,PHX,"Phoenix, Arizona",33.4483,-112.0739,TUS,"Tucson, Arizona",32.2217,-110.9264,6,189,2.38,32,0,4678.543828,39550.08896,3.250093981,128541.5061,50.8,54.7,59.1,66.3,74.5,83.7,89.4,87.7,82.3,70.9,59.0,51.6,44.3,46.9,50.8,57.3,64.7,74.1,76.6,74.2,71.1,62.0,51.6,45.2
71,2764,110,AA,American Airlines,TUS,"Tucson, Arizona",32.2217,-110.9264,PHX,"Phoenix, Arizona",33.4483,-112.0739,9,88,3.97,32,0,4484.053268,37905.96223,3.195526481,121129.5061,44.3,46.9,50.8,57.3,64.7,74.1,76.6,74.2,71.1,62.0,51.6,45.2,50.8,54.7,59.1,66.3,74.5,83.7,89.4,87.7,82.3,70.9,59.0,51.6
72,5714,110,AA,American Airlines,PHX,"Phoenix, Arizona",33.4483,-112.0739,TUS,"Tucson, Arizona",32.2217,-110.9264,5,189,2.38,31,0,4678.543828,38314.14868,3.374379942,129286.4948,50.8,54.7,59.1,66.3,74.5,83.7,89.4,87.7,82.3,70.9,59.0,51.6,44.3,46.9,50.8,57.3,64.7,74.1,76.6,74.2,71.1,62.0,51.6,45.2
73,3618,110,AA,American Airlines,PHX,"Phoenix, Arizona",33.4483,-112.0739,TUS,"Tucson, Arizona",32.2217,-110.9264,7,120,3.46,31,0,4611.519508,37765.26427,3.279008751,123832.632,50.8,54.7,59.1,66.3,74.5,83.7,89.4,87.7,82.3,70.9,59.0,51.6,44.3,46.9,50.8,57.3,64.7,74.1,76.6,74.2,71.1,62.0,51.6,45.2
74,2648,110,AA,American Airlines,PHX,"Phoenix, Arizona",33.4483,-112.0739,TUS,"Tucson, Arizona",32.2217,-110.9264,1,88,3.97,31,0,4484.053268,36721.40091,2.896251081,106354.3971,50.8,54.7,59.1,66.3,74.5,83.7,89.4,87.7,82.3,70.9,59.0,51.6,44.3,46.9,50.8,57.3,64.7,74.1,76.6,74.2,71.1,62.0,51.6,45.2
75,2709,110,AA,American Airlines,PHX,"Phoenix, Arizona",33.4483,-112.0739,TUS,"Tucson, Arizona",32.2217,-110.9264,4,88,3.97,31,0,4484.053268,36721.40091,3.267300941,119979.8678,50.8,54.7,59.1,66.3,74.5,83.7,89.4,87.7,82.3,70.9,59.0,51.6,44.3,46.9,50.8,57.3,64.7,74.1,76.6,74.2,71.1,62.0,51.6,45.2
76,3524,110,AA,American Airlines,PHX,"Phoenix, Arizona",33.4483,-112.0739,TUS,"Tucson, Arizona",32.2217,-110.9264,3,120,3.46,30,0,4611.519508,36547.02994,3.073563462,112329.6159,50.8,54.7,59.1,66.3,74.5,83.7,89.4,87.7,82.3,70.9,59.0,51.6,44.3,46.9,50.8,57.3,64.7,74.1,76.6,74.2,71.1,62.0,51.6,45.2
77,2212,110,AA,American Airlines,PHX,"Phoenix, Arizona",33.4483,-112.0739,TUS,"Tucson, Arizona",32.2217,-110.9264,11,88,3.97,26,0,4484.053268,30798.59432,2.937909935,90483.49622,50.8,54.7,59.1,66.3,74.5,83.7,89.4,87.7,82.3,70.9,59.0,51.6,44.3,46.9,50.8,57.3,64.7,74.1,76.6,74.2,71.1,62.0,51.6,45.2
78,2265,110,AA,American Airlines,PHX,"Phoenix, Arizona",33.4483,-112.0739,TUS,"Tucson, Arizona",32.2217,-110.9264,9,88,3.97,26,0,4484.053268,30798.59432,3.195526481,98417.72371,50.8,54.7,59.1,66.3,74.5,83.7,89.4,87.7,82.3,70.9,59.0,51.6,44.3,46.9,50.8,57.3,64.7,74.1,76.6,74.2,71.1,62.0,51.6,45.2
79,1897,110,AA,American Airlines,TUS,"Tucson, Arizona",32.2217,-110.9264,PHX,"Phoenix, Arizona",33.4483,-112.0739,1,88,3.97,22,0,4484.053268,26060.34904,2.896251081,75477.31407,44.3,46.9,50.8,57.3,64.7,74.1,76.6,74.2,71.1,62.0,51.6,45.2,50.8,54.7,59.1,66.3,74.5,83.7,89.4,87.7,82.3,70.9,59.0,51.6
80,226,110,AA,American Airlines,TUS,"Tucson, Arizona",32.2217,-110.9264,PHX,"Phoenix, Arizona",33.4483,-112.0739,10,88,3.97,3,0,4484.053268,3553.683959,3.101298216,11021.03372,44.3,46.9,50.8,57.3,64.7,74.1,76.6,74.2,71.1,62.0,51.6,45.2,50.8,54.7,59.1,66.3,74.5,83.7,89.4,87.7,82.3,70.9,59.0,51.6
81,176,110,AA,American Airlines,PHX,"Phoenix, Arizona",33.4483,-112.0739,TUS,"Tucson, Arizona",32.2217,-110.9264,10,88,3.97,2,0,4484.053268,2369.12264,3.101298216,7347.355816,50.8,54.7,59.1,66.3,74.5,83.7,89.4,87.7,82.3,70.9,59.0,51.6,44.3,46.9,50.8,57.3,64.7,74.1,76.6,74.2,71.1,62.0,51.6,45.2
82,176,110,AA,American Airlines,TPA,"Tampa, Florida",27.9475,-82.4586,RSW,"Fort Myers, Florida",26.6167,-81.8333,6,88,3.97,2,0,4484.053268,2369.12264,3.250093981,7699.871231,59.9,61.3,65.5,70.3,75.8,79.8,80.9,81.1,79.8,73.8,66.1,60.9,63.4,64.4,68.0,72.4,77.0,80.5,81.9,82.2,81.0,76.2,69.3,64.6
83,5186,119,AA,American Airlines,PHL,Philadelphia,39.9528,-75.1636,DCA,"Washington, D.C.",38.91838806,-77.03912065,1,120,3.46,44,0,4677.287188,54366.76568,2.896251081,157459.8039,31.0,32.2,41.0,51.2,61.9,70.6,75.5,73.5,66.7,55.6,44.3,34.3,33.7,35.2,44.1,53.8,63.6,71.8,76.2,74.3,67.9,56.7,45.7,36.3
84,5007,119,AA,American Airlines,PHL,Philadelphia,39.9528,-75.1636,DCA,"Washington, D.C.",38.91838806,-77.03912065,4,120,3.46,42,0,4677.287188,51895.54906,3.267300941,169558.3763,31.0,32.2,41.0,51.2,61.9,70.6,75.5,73.5,66.7,55.6,44.3,34.3,33.7,35.2,44.1,53.8,63.6,71.8,76.2,74.3,67.9,56.7,45.7,36.3
85,4900,119,AA,American Airlines,DCA,"Washington, D.C.",38.91838806,-77.03912065,PHL,Philadelphia,39.9528,-75.1636,4,120,3.46,41,0,4677.287188,50659.94075,3.267300941,165521.2721,33.7,35.2,44.1,53.8,63.6,71.8,76.2,74.3,67.9,56.7,45.7,36.3,31.0,32.2,41.0,51.2,61.9,70.6,75.5,73.5,66.7,55.6,44.3,34.3
86,4785,119,AA,American Airlines,PHL,Philadelphia,39.9528,-75.1636,DCA,"Washington, D.C.",38.91838806,-77.03912065,3,120,3.46,40,0,4677.287188,49424.33244,3.073563462,151908.8223,31.0,32.2,41.0,51.2,61.9,70.6,75.5,73.5,66.7,55.6,44.3,34.3,33.7,35.2,44.1,53.8,63.6,71.8,76.2,74.3,67.9,56.7,45.7,36.3
87,4612,119,AA,American Airlines,DCA,"Washington, D.C.",38.91838806,-77.03912065,PHL,Philadelphia,39.9528,-75.1636,1,120,3.46,39,0,4677.287188,48188.72413,2.896251081,139566.6443,33.7,35.2,44.1,53.8,63.6,71.8,76.2,74.3,67.9,56.7,45.7,36.3,31.0,32.2,41.0,51.2,61.9,70.6,75.5,73.5,66.7,55.6,44.3,34.3
88,4541,119,AA,American Airlines,DCA,"Washington, D.C.",38.91838806,-77.03912065,PHL,Philadelphia,39.9528,-75.1636,6,120,3.46,38,0,4677.287188,46953.11582,3.250093981,152602.0391,33.7,35.2,44.1,53.8,63.6,71.8,76.2,74.3,67.9,56.7,45.7,36.3,31.0,32.2,41.0,51.2,61.9,70.6,75.5,73.5,66.7,55.6,44.3,34.3
89,4489,119,AA,American Airlines,DCA,"Washington, D.C.",38.91838806,-77.03912065,PHL,Philadelphia,39.9528,-75.1636,5,120,3.46,38,0,4677.287188,46953.11582,3.374379942,158437.6522,33.7,35.2,44.1,53.8,63.6,71.8,76.2,74.3,67.9,56.7,45.7,36.3,31.0,32.2,41.0,51.2,61.9,70.6,75.5,73.5,66.7,55.6,44.3,34.3
90,4392,119,AA,American Airlines,DCA,"Washington, D.C.",38.91838806,-77.03912065,PHL,Philadelphia,39.9528,-75.1636,3,120,3.46,37,0,4677.287188,45717.50751,3.073563462,140515.6606,33.7,35.2,44.1,53.8,63.6,71.8,76.2,74.3,67.9,56.7,45.7,36.3,31.0,32.2,41.0,51.2,61.9,70.6,75.5,73.5,66.7,55.6,44.3,34.3
91,4289,119,AA,American Airlines,DCA,"Washington, D.C.",38.91838806,-77.03912065,PHL,Philadelphia,39.9528,-75.1636,10,120,3.46,36,0,4677.287188,44481.89919,3.101298216,137951.6346,33.7,35.2,44.1,53.8,63.6,71.8,76.2,74.3,67.9,56.7,45.7,36.3,31.0,32.2,41.0,51.2,61.9,70.6,75.5,73.5,66.7,55.6,44.3,34.3
92,4136,119,AA,American Airlines,DCA,"Washington, D.C.",38.91838806,-77.03912065,PHL,Philadelphia,39.9528,-75.1636,12,120,3.46,35,0,4677.287188,43246.29088,3.034597233,131235.0747,33.7,35.2,44.1,53.8,63.6,71.8,76.2,74.3,67.9,56.7,45.7,36.3,31.0,32.2,41.0,51.2,61.9,70.6,75.5,73.5,66.7,55.6,44.3,34.3
93,3968,119,AA,American Airlines,DCA,"Washington, D.C.",38.91838806,-77.03912065,PHL,Philadelphia,39.9528,-75.1636,11,120,3.46,34,0,4677.287188,42010.68257,2.937909935,123423.6017,33.7,35.2,44.1,53.8,63.6,71.8,76.2,74.3,67.9,56.7,45.7,36.3,31.0,32.2,41.0,51.2,61.9,70.6,75.5,73.5,66.7,55.6,44.3,34.3
94,3967,119,AA,American Airlines,PHL,Philadelphia,39.9528,-75.1636,DCA,"Washington, D.C.",38.91838806,-77.03912065,2,120,3.46,34,0,4677.287188,42010.68257,2.950891428,123968.9631,31.0,32.2,41.0,51.2,61.9,70.6,75.5,73.5,66.7,55.6,44.3,34.3,33.7,35.2,44.1,53.8,63.6,71.8,76.2,74.3,67.9,56.7,45.7,36.3
95,4018,119,AA,American Airlines,DCA,"Washington, D.C.",38.91838806,-77.03912065,PHL,Philadelphia,39.9528,-75.1636,8,120,3.46,34,0,4677.287188,42010.68257,3.181130314,133641.4558,33.7,35.2,44.1,53.8,63.6,71.8,76.2,74.3,67.9,56.7,45.7,36.3,31.0,32.2,41.0,51.2,61.9,70.6,75.5,73.5,66.7,55.6,44.3,34.3
96,3963,119,AA,American Airlines,DCA,"Washington, D.C.",38.91838806,-77.03912065,PHL,Philadelphia,39.9528,-75.1636,9,120,3.46,34,0,4677.287188,42010.68257,3.195526481,134246.2486,33.7,35.2,44.1,53.8,63.6,71.8,76.2,74.3,67.9,56.7,45.7,36.3,31.0,32.2,41.0,51.2,61.9,70.6,75.5,73.5,66.7,55.6,44.3,34.3
97,3994,119,AA,American Airlines,DCA,"Washington, D.C.",38.91838806,-77.03912065,PHL,Philadelphia,39.9528,-75.1636,7,120,3.46,34,0,4677.287188,42010.68257,3.279008751,137753.3958,33.7,35.2,44.1,53.8,63.6,71.8,76.2,74.3,67.9,56.7,45.7,36.3,31.0,32.2,41.0,51.2,61.9,70.6,75.5,73.5,66.7,55.6,44.3,34.3
98,3654,119,AA,American Airlines,DCA,"Washington, D.C.",38.91838806,-77.03912065,PHL,Philadelphia,39.9528,-75.1636,2,120,3.46,31,0,4677.287188,38303.85764,2.950891428,113030.5252,33.7,35.2,44.1,53.8,63.6,71.8,76.2,74.3,67.9,56.7,45.7,36.3,31.0,32.2,41.0,51.2,61.9,70.6,75.5,73.5,66.7,55.6,44.3,34.3
99,2158,119,AA,American Airlines,PHL,Philadelphia,39.9528,-75.1636,DCA,"Washington, D.C.",38.91838806,-77.03912065,10,88,3.97,25,0,4539.391892,29979.50587,3.101298216,92975.38807,31.0,32.2,41.0,51.2,61.9,70.6,75.5,73.5,66.7,55.6,44.3,34.3,33.7,35.2,44.1,53.8,63.6,71.8,76.2,74.3,67.9,56.7,45.7,36.3
100,2088,119,AA,American Airlines,PHL,Philadelphia,39.9528,-75.1636,DCA,"Washington, D.C.",38.91838806,-77.03912065,12,88,3.97,24,0,4539.391892,28780.32564,3.034597233,87336.69654,31.0,32.2,41.0,51.2,61.9,70.6,75.5,73.5,66.7,55.6,44.3,34.3,33.7,35.2,44.1,53.8,63.6,71.8,76.2,74.3,67.9,56.7,45.7,36.3
101,2038,119,AA,American Airlines,PHL,Philadelphia,39.9528,-75.1636,DCA,"Washington, D.C.",38.91838806,-77.03912065,5,88,3.97,24,0,4539.391892,28780.32564,3.374379942,97115.75355,31.0,32.2,41.0,51.2,61.9,70.6,75.5,73.5,66.7,55.6,44.3,34.3,33.7,35.2,44.1,53.8,63.6,71.8,76.2,74.3,67.9,56.7,45.7,36.3
102,1989,119,AA,American Airlines,PHL,Philadelphia,39.9528,-75.1636,DCA,"Washington, D.C.",38.91838806,-77.03912065,8,88,3.97,23,0,4539.391892,27581.1454,3.181130314,87739.21773,31.0,32.2,41.0,51.2,61.9,70.6,75.5,73.5,66.7,55.6,44.3,34.3,33.7,35.2,44.1,53.8,63.6,71.8,76.2,74.3,67.9,56.7,45.7,36.3
103,1865,119,AA,American Airlines,PHL,Philadelphia,39.9528,-75.1636,DCA,"Washington, D.C.",38.91838806,-77.03912065,6,88,3.97,22,0,4539.391892,26381.96517,3.250093981,85743.86619,31.0,32.2,41.0,51.2,61.9,70.6,75.5,73.5,66.7,55.6,44.3,34.3,33.7,35.2,44.1,53.8,63.6,71.8,76.2,74.3,67.9,56.7,45.7,36.3
104,1828,119,AA,American Airlines,PHL,Philadelphia,39.9528,-75.1636,DCA,"Washington, D.C.",38.91838806,-77.03912065,11,88,3.97,21,0,4539.391892,25182.78493,2.937909935,73984.75404,31.0,32.2,41.0,51.2,61.9,70.6,75.5,73.5,66.7,55.6,44.3,34.3,33.7,35.2,44.1,53.8,63.6,71.8,76.2,74.3,67.9,56.7,45.7,36.3
105,1820,119,AA,American Airlines,PHL,Philadelphia,39.9528,-75.1636,DCA,"Washington, D.C.",38.91838806,-77.03912065,9,88,3.97,21,0,4539.391892,25182.78493,3.195526481,80472.25611,31.0,32.2,41.0,51.2,61.9,70.6,75.5,73.5,66.7,55.6,44.3,34.3,33.7,35.2,44.1,53.8,63.6,71.8,76.2,74.3,67.9,56.7,45.7,36.3
106,1752,119,AA,American Airlines,PHL,Philadelphia,39.9528,-75.1636,DCA,"Washington, D.C.",38.91838806,-77.03912065,7,88,3.97,20,0,4539.391892,23983.6047,3.279008751,78642.44968,31.0,32.2,41.0,51.2,61.9,70.6,75.5,73.5,66.7,55.6,44.3,34.3,33.7,35.2,44.1,53.8,63.6,71.8,76.2,74.3,67.9,56.7,45.7,36.3
107,56,125,AA,American Airlines,SAV,"Savannah, Georgia",32.0508,-81.1039,CAE,"Columbia, South Carolina",34.0006,-81.0442,6,189,3.97,1,0,5458.418308,1441.961281,3.250093981,4686.509681,50.1,52.2,58.2,65.2,73.0,79.0,81.3,80.7,76.7,67.6,57.9,51.0,44.8,47.1,54.2,62.4,71.0,77.7,80.5,79.3,74.2,63.6,53.4,45.9
108,35342,130,AA,American Airlines,RDU,"Raleigh, North Carolina",35.78,-78.64,CLT,"Charlotte, North Carolina",35.2269,-80.8433,12,189,2.38,187,0,4836.880468,238942.6884,3.034597233,725094.8209,40.2,42.1,50.0,58.6,67.3,74.7,78.2,76.7,70.9,60.0,49.7,41.6,40.5,42.8,50.2,58.9,67.7,75.0,78.2,76.7,71.2,60.1,49.7,41.7
109,33396,130,AA,American Airlines,RDU,"Raleigh, North Carolina",35.78,-78.64,CLT,"Charlotte, North Carolina",35.2269,-80.8433,3,189,2.38,177,0,4836.880468,226165.0045,3.073563462,695132.4942,40.2,42.1,50.0,58.6,67.3,74.7,78.2,76.7,70.9,60.0,49.7,41.6,40.5,42.8,50.2,58.9,67.7,75.0,78.2,76.7,71.2,60.1,49.7,41.7
110,33376,130,AA,American Airlines,RDU,"Raleigh, North Carolina",35.78,-78.64,CLT,"Charlotte, North Carolina",35.2269,-80.8433,10,189,2.38,177,0,4836.880468,226165.0045,3.101298216,701405.1249,40.2,42.1,50.0,58.6,67.3,74.7,78.2,76.7,70.9,60.0,49.7,41.6,40.5,42.8,50.2,58.9,67.7,75.0,78.2,76.7,71.2,60.1,49.7,41.7
111,32915,130,AA,American Airlines,CLT,"Charlotte, North Carolina",35.2269,-80.8433,RDU,"Raleigh, North Carolina",35.78,-78.64,12,189,2.38,175,0,4836.880468,223609.4677,3.034597233,678564.672,40.5,42.8,50.2,58.9,67.7,75.0,78.2,76.7,71.2,60.1,49.7,41.7,40.2,42.1,50.0,58.6,67.3,74.7,78.2,76.7,70.9,60.0,49.7,41.6
112,32478,130,AA,American Airlines,CLT,"Charlotte, North Carolina",35.2269,-80.8433,RDU,"Raleigh, North Carolina",35.78,-78.64,10,189,2.38,172,0,4836.880468,219776.1625,3.101298216,681591.4208,40.5,42.8,50.2,58.9,67.7,75.0,78.2,76.7,71.2,60.1,49.7,41.7,40.2,42.1,50.0,58.6,67.3,74.7,78.2,76.7,70.9,60.0,49.7,41.6
113,32205,130,AA,American Airlines,CLT,"Charlotte, North Carolina",35.2269,-80.8433,RDU,"Raleigh, North Carolina",35.78,-78.64,3,189,2.38,171,0,4836.880468,218498.3942,3.073563462,671568.6808,40.5,42.8,50.2,58.9,67.7,75.0,78.2,76.7,71.2,60.1,49.7,41.7,40.2,42.1,50.0,58.6,67.3,74.7,78.2,76.7,70.9,60.0,49.7,41.6
114,31778,130,AA,American Airlines,RDU,"Raleigh, North Carolina",35.78,-78.64,CLT,"Charlotte, North Carolina",35.2269,-80.8433,11,189,2.38,169,0,4836.880468,215942.8574,2.937909935,634420.6661,40.2,42.1,50.0,58.6,67.3,74.7,78.2,76.7,70.9,60.0,49.7,41.6,40.5,42.8,50.2,58.9,67.7,75.0,78.2,76.7,71.2,60.1,49.7,41.7
115,31613,130,AA,American Airlines,RDU,"Raleigh, North Carolina",35.78,-78.64,CLT,"Charlotte, North Carolina",35.2269,-80.8433,5,189,2.38,168,0,4836.880468,214665.089,3.374379942,724361.5706,40.2,42.1,50.0,58.6,67.3,74.7,78.2,76.7,70.9,60.0,49.7,41.6,40.5,42.8,50.2,58.9,67.7,75.0,78.2,76.7,71.2,60.1,49.7,41.7
116,30659,130,AA,American Airlines,RDU,"Raleigh, North Carolina",35.78,-78.64,CLT,"Charlotte, North Carolina",35.2269,-80.8433,8,189,2.38,163,0,4836.880468,208276.2471,3.181130314,662553.8832,40.2,42.1,50.0,58.6,67.3,74.7,78.2,76.7,70.9,60.0,49.7,41.6,40.5,42.8,50.2,58.9,67.7,75.0,78.2,76.7,71.2,60.1,49.7,41.7
117,30504,130,AA,American Airlines,CLT,"Charlotte, North Carolina",35.2269,-80.8433,RDU,"Raleigh, North Carolina",35.78,-78.64,11,189,2.38,162,0,4836.880468,206998.4787,2.937909935,608142.887,40.5,42.8,50.2,58.9,67.7,75.0,78.2,76.7,71.2,60.1,49.7,41.7,40.2,42.1,50.0,58.6,67.3,74.7,78.2,76.7,70.9,60.0,49.7,41.6
118,30424,130,AA,American Airlines,CLT,"Charlotte, North Carolina",35.2269,-80.8433,RDU,"Raleigh, North Carolina",35.78,-78.64,4,189,2.38,161,0,4836.880468,205720.7103,3.267300941,672151.4703,40.5,42.8,50.2,58.9,67.7,75.0,78.2,76.7,71.2,60.1,49.7,41.7,40.2,42.1,50.0,58.6,67.3,74.7,78.2,76.7,70.9,60.0,49.7,41.6
119,30188,130,AA,American Airlines,CLT,"Charlotte, North Carolina",35.2269,-80.8433,RDU,"Raleigh, North Carolina",35.78,-78.64,8,189,2.38,160,0,4836.880468,204442.9419,3.181130314,650359.64,40.5,42.8,50.2,58.9,67.7,75.0,78.2,76.7,71.2,60.1,49.7,41.7,40.2,42.1,50.0,58.6,67.3,74.7,78.2,76.7,70.9,60.0,49.7,41.6
120,30204,130,AA,American Airlines,RDU,"Raleigh, North Carolina",35.78,-78.64,CLT,"Charlotte, North Carolina",35.2269,-80.8433,4,189,2.38,160,0,4836.880468,204442.9419,3.267300941,667976.6165,40.2,42.1,50.0,58.6,67.3,74.7,78.2,76.7,70.9,60.0,49.7,41.6,40.5,42.8,50.2,58.9,67.7,75.0,78.2,76.7,71.2,60.1,49.7,41.7
121,30183,130,AA,American Airlines,CLT,"Charlotte, North Carolina",35.2269,-80.8433,RDU,"Raleigh, North Carolina",35.78,-78.64,5,189,2.38,160,0,4836.880468,204442.9419,3.374379942,689868.1625,40.5,42.8,50.2,58.9,67.7,75.0,78.2,76.7,71.2,60.1,49.7,41.7,40.2,42.1,50.0,58.6,67.3,74.7,78.2,76.7,70.9,60.0,49.7,41.6
122,29939,130,AA,American Airlines,RDU,"Raleigh, North Carolina",35.78,-78.64,CLT,"Charlotte, North Carolina",35.2269,-80.8433,1,189,2.38,159,0,4836.880468,203165.1735,2.896251081,588417.3534,40.2,42.1,50.0,58.6,67.3,74.7,78.2,76.7,70.9,60.0,49.7,41.6,40.5,42.8,50.2,58.9,67.7,75.0,78.2,76.7,71.2,60.1,49.7,41.7
123,29811,130,AA,American Airlines,CLT,"Charlotte, North Carolina",35.2269,-80.8433,RDU,"Raleigh, North Carolina",35.78,-78.64,1,189,2.38,158,0,4836.880468,201887.4051,2.896251081,584716.6154,40.5,42.8,50.2,58.9,67.7,75.0,78.2,76.7,71.2,60.1,49.7,41.7,40.2,42.1,50.0,58.6,67.3,74.7,78.2,76.7,70.9,60.0,49.7,41.6
124,29708,130,AA,American Airlines,RDU,"Raleigh, North Carolina",35.78,-78.64,CLT,"Charlotte, North Carolina",35.2269,-80.8433,6,189,2.38,158,0,4836.880468,201887.4051,3.250093981,656153.0403,40.2,42.1,50.0,58.6,67.3,74.7,78.2,76.7,70.9,60.0,49.7,41.6,40.5,42.8,50.2,58.9,67.7,75.0,78.2,76.7,71.2,60.1,49.7,41.7
125,29762,130,AA,American Airlines,RDU,"Raleigh, North Carolina",35.78,-78.64,CLT,"Charlotte, North Carolina",35.2269,-80.8433,7,189,2.38,158,0,4836.880468,201887.4051,3.279008751,661990.5681,40.2,42.1,50.0,58.6,67.3,74.7,78.2,76.7,70.9,60.0,49.7,41.6,40.5,42.8,50.2,58.9,67.7,75.0,78.2,76.7,71.2,60.1,49.7,41.7
126,29606,130,AA,American Airlines,RDU,"Raleigh, North Carolina",35.78,-78.64,CLT,"Charlotte, North Carolina",35.2269,-80.8433,2,189,2.38,157,0,4836.880468,200609.6367,2.950891428,591977.2574,40.2,42.1,50.0,58.6,67.3,74.7,78.2,76.7,70.9,60.0,49.7,41.6,40.5,42.8,50.2,58.9,67.7,75.0,78.2,76.7,71.2,60.1,49.7,41.7
127,29412,130,AA,American Airlines,RDU,"Raleigh, North Carolina",35.78,-78.64,CLT,"Charlotte, North Carolina",35.2269,-80.8433,9,189,2.38,156,0,4836.880468,199331.8684,3.195526481,636970.2638,40.2,42.1,50.0,58.6,67.3,74.7,78.2,76.7,70.9,60.0,49.7,41.6,40.5,42.8,50.2,58.9,67.7,75.0,78.2,76.7,71.2,60.1,49.7,41.7
128,28974,130,AA,American Airlines,CLT,"Charlotte, North Carolina",35.2269,-80.8433,RDU,"Raleigh, North Carolina",35.78,-78.64,7,189,2.38,154,0,4836.880468,196776.3316,3.279008751,645231.3133,40.5,42.8,50.2,58.9,67.7,75.0,78.2,76.7,71.2,60.1,49.7,41.7,40.2,42.1,50.0,58.6,67.3,74.7,78.2,76.7,70.9,60.0,49.7,41.6
129,28825,130,AA,American Airlines,CLT,"Charlotte, North Carolina",35.2269,-80.8433,RDU,"Raleigh, North Carolina",35.78,-78.64,9,189,2.38,153,0,4836.880468,195498.5632,3.195526481,624720.8357,40.5,42.8,50.2,58.9,67.7,75.0,78.2,76.7,71.2,60.1,49.7,41.7,40.2,42.1,50.0,58.6,67.3,74.7,78.2,76.7,70.9,60.0,49.7,41.6
130,27738,130,AA,American Airlines,CLT,"Charlotte, North Carolina",35.2269,-80.8433,RDU,"Raleigh, North Carolina",35.78,-78.64,2,189,2.38,147,0,4836.880468,187831.9529,2.950891428,554271.6996,40.5,42.8,50.2,58.9,67.7,75.0,78.2,76.7,71.2,60.1,49.7,41.7,40.2,42.1,50.0,58.6,67.3,74.7,78.2,76.7,70.9,60.0,49.7,41.6
131,27230,130,AA,American Airlines,CLT,"Charlotte, North Carolina",35.2269,-80.8433,RDU,"Raleigh, North Carolina",35.78,-78.64,6,189,2.38,145,0,4836.880468,185276.4161,3.250093981,602165.7648,40.5,42.8,50.2,58.9,67.7,75.0,78.2,76.7,71.2,60.1,49.7,41.7,40.2,42.1,50.0,58.6,67.3,74.7,78.2,76.7,70.9,60.0,49.7,41.6
132,69,145,AA,American Airlines,CMH,"Columbus, Ohio",39.9622,-83.0006,PIT,Pittsburgh,40.4417,-80.0,8,189,3.97,1,0,5722.534468,1511.733375,3.181130314,4809.020867,27.8,30.5,40.0,50.6,61.6,70.5,74.4,72.3,65.8,53.9,41.7,31.3,28.2,29.9,38.8,49.4,60.0,68.4,72.5,70.7,64.3,52.9,41.4,31.6
133,5401,157,AA,American Airlines,CLT,"Charlotte, North Carolina",35.2269,-80.8433,MYR,"Myrtle Beach, South Carolina",33.71,-78.8836,6,120,3.46,46,0,4954.972948,60212.39522,3.250093981,195695.9433,40.5,42.8,50.2,58.9,67.7,75.0,78.2,76.7,71.2,60.1,49.7,41.7,45.7,47.5,54.5,61.9,70.3,76.9,80.0,78.9,74.1,63.9,53.9,46.7
134,8172,157,AA,American Airlines,CLT,"Charlotte, North Carolina",35.2269,-80.8433,MYR,"Myrtle Beach, South Carolina",33.71,-78.8836,5,189,2.38,44,0,5050.634932,58706.39857,3.374379942,198097.6938,40.5,42.8,50.2,58.9,67.7,75.0,78.2,76.7,71.2,60.1,49.7,41.7,45.7,47.5,54.5,61.9,70.3,76.9,80.0,78.9,74.1,63.9,53.9,46.7
135,8175,157,AA,American Airlines,MYR,"Myrtle Beach, South Carolina",33.71,-78.8836,CLT,"Charlotte, North Carolina",35.2269,-80.8433,5,189,2.38,44,0,5050.634932,58706.39857,3.374379942,198097.6938,45.7,47.5,54.5,61.9,70.3,76.9,80.0,78.9,74.1,63.9,53.9,46.7,40.5,42.8,50.2,58.9,67.7,75.0,78.2,76.7,71.2,60.1,49.7,41.7
136,8087,157,AA,American Airlines,CLT,"Charlotte, North Carolina",35.2269,-80.8433,MYR,"Myrtle Beach, South Carolina",33.71,-78.8836,4,189,2.38,43,0,5050.634932,57372.16224,3.267300941,187452.1197,40.5,42.8,50.2,58.9,67.7,75.0,78.2,76.7,71.2,60.1,49.7,41.7,45.7,47.5,54.5,61.9,70.3,76.9,80.0,78.9,74.1,63.9,53.9,46.7
