time,latitude,longitude,tmpsfc,tmp2m,ugrd10m,vgrd10m
UTC,degrees_north,degrees_east,K,K,m s-1,m s-1
2023-05-16T12:00:00Z,35,125,287.57336,289.566,0.03475586,8.006457
2023-05-16T12:00:00Z,35,130,290.97336,292.566,4.7447557,6.3364573
2023-05-16T12:00:00Z,40,60,294.57336,291.166,13.494756,0.27645752
2023-05-16T12:00:00Z,40,65,304.77338,297.166,9.674756,-4.3035426
2023-05-16T12:00:00Z,40,70,301.07336,296.266,2.3947558,-2.4935424
2023-05-16T12:00:00Z,40,75,285.37338,281.966,2.9847558,-4.0635424
2023-05-16T12:00:00Z,40,80,311.07336,306.566,0.47475585,-1.1335424
2023-05-16T12:00:00Z,40,85,310.27338,306.166,-0.9552441,-1.6035424
2023-05-16T12:00:00Z,40,90,304.57336,303.266,-3.1152442,-4.7335424
2023-05-16T12:00:00Z,40,95,295.77338,295.966,2.9547558,-1.1235424
2023-05-16T12:00:00Z,40,100,294.97336,294.266,0.51475585,-0.36354247
2023-05-16T12:00:00Z,40,105,291.27338,292.866,4.2447557,-2.7735424
2023-05-16T12:00:00Z,40,110,294.17337,294.966,5.724756,-0.36354247
2023-05-16T12:00:00Z,40,115,290.77338,293.066,2.3647559,1.7864575
2023-05-16T12:00:00Z,40,120,285.17337,289.266,1.4147558,-5.0435424
2023-05-16T12:00:00Z,40,125,285.67337,286.866,-1.3452442,0.7664575
2023-05-16T12:00:00Z,40,130,284.87338,290.866,8.944756,6.916457
2023-05-16T12:00:00Z,45,60,291.07336,290.166,1.2147558,6.1964574
2023-05-16T12:00:00Z,45,65,306.77338,300.466,5.064756,3.6264575
2023-05-16T12:00:00Z,45,70,310.57336,304.766,4.144756,-1.9535425
2023-05-16T12:00:00Z,45,75,303.67337,299.666,-6.315244,-1.5635425
2023-05-16T12:00:00Z,45,80,274.87338,275.566,1.6547558,-0.29354247
2023-05-16T12:00:00Z,45,85,303.37338,297.566,0.22475585,2.2464576
2023-05-16T12:00:00Z,45,90,296.27338,291.466,3.084756,-5.2735424
2023-05-16T12:00:00Z,45,95,282.27338,279.766,8.194756,-1.0035424
2023-05-16T12:00:00Z,45,100,284.37338,282.066,4.6947556,-7.1235423
2023-05-16T12:00:00Z,45,105,286.87338,285.666,-0.7852441,-6.3835425
2023-05-16T12:00:00Z,45,110,288.77338,289.466,5.6147556,-4.493542
2023-05-16T12:00:00Z,45,115,282.37338,283.266,-2.0752442,-4.763542
2023-05-16T12:00:00Z,45,120,281.07336,282.966,0.76475585,-3.3635423
2023-05-16T12:00:00Z,45,125,283.07336,285.566,-0.61524415,1.8764575
2023-05-16T12:00:00Z,45,130,287.37338,287.466,3.7447557,1.7564574
2023-05-16T12:00:00Z,50,60,289.97336,289.166,-3.255244,4.876457
2023-05-16T12:00:00Z,50,65,289.67337,289.666,-0.35524413,6.9664574
2023-05-16T12:00:00Z,50,70,297.67337,295.166,-3.805244,0.026457518
2023-05-16T12:00:00Z,50,75,294.77338,291.666,0.88475585,-2.5435424
2023-05-16T12:00:00Z,50,80,294.87338,293.866,3.9647558,-3.4535425
2023-05-16T12:00:00Z,50,85,280.27338,279.466,1.8747559,1.1764575
2023-05-16T12:00:00Z,50,90,284.47336,277.366,2.9447558,-3.6135423
2023-05-16T12:00:00Z,50,95,285.87338,283.866,2.1947558,-2.5535424
2023-05-16T12:00:00Z,50,100,276.77338,277.666,2.5047557,-2.6535425
2023-05-16T12:00:00Z,50,105,280.47336,282.266,-0.63524413,1.6864575
2023-05-16T12:00:00Z,50,110,274.07336,275.666,1.3047558,-0.93354243
2023-05-16T12:00:00Z,50,115,281.57336,284.666,1.2547559,-3.2135425
2023-05-16T12:00:00Z,50,120,279.27338,281.866,3.7547557,-2.0335424
2023-05-16T12:00:00Z,50,125,280.37338,282.466,-0.48524413,-1.7135425
2023-05-16T12:00:00Z,50,130,281.07336,283.666,-0.24524413,-0.67354244
2023-05-31T12:00:00Z,20,60,303.14697,302.93634,4.3381224,6.8077707
2023-05-31T12:00:00Z,20,65,302.947,302.73633,5.728122,2.527771
2023-05-31T12:00:00Z,20,70,302.447,302.33633,4.8381224,-4.3122287
2023-05-31T12:00:00Z,20,75,317.347,311.93634,1.1481225,-6.0222287
2023-05-31T12:00:00Z,20,80,314.54697,313.73633,-0.7618774,-2.232229
2023-05-31T12:00:00Z,20,85,306.74698,305.93634,0.34812254,0.81777096
2023-05-31T12:00:00Z,20,90,302.64697,302.73633,3.7181225,2.217771
2023-05-31T12:00:00Z,20,95,308.347,307.23633,4.2481227,2.097771
2023-05-31T12:00:00Z,20,100,305.64697,306.73633,1.6481225,2.807771
2023-05-31T12:00:00Z,20,105,293.447,294.33633,1.8781226,-0.002229004
2023-05-31T12:00:00Z,20,110,300.947,301.53635,1.8981225,-1.6922289
2023-05-31T12:00:00Z,20,115,302.54697,302.33633,6.768122,1.387771
2023-05-31T12:00:00Z,20,120,302.447,301.43634,9.6781225,-7.0422287
2023-05-31T12:00:00Z,20,125,301.04697,301.13632,13.558123,7.107771
2023-05-31T12:00:00Z,20,130,300.74698,301.13632,-2.7618773,15.757771
2023-05-31T12:00:00Z,25,60,303.74698,304.03635,2.9581225,3.387771
2023-05-31T12:00:00Z,25,65,301.14697,302.23633,6.1181226,3.4677708
2023-05-31T12:00:00Z,25,70,316.04697,311.43634,9.908122,1.3577709
2023-05-31T12:00:00Z,25,75,311.947,308.83633,3.9181225,-3.1122289
2023-05-31T12:00:00Z,25,80,315.347,311.33633,3.9181225,-1.032229
2023-05-31T12:00:00Z,25,85,316.74698,315.13632,2.8081224,-3.502229
2023-05-31T12:00:00Z,25,90,308.347,309.63632,0.29812256,1.947771
2023-05-31T12:00:00Z,25,95,306.947,307.23633,0.5581226,1.3677709
2023-05-31T12:00:00Z,25,100,297.24698,298.83633,3.6581225,1.9777709
2023-05-31T12:00:00Z,25,105,299.74698,300.63632,-1.5718774,2.547771
2023-05-31T12:00:00Z,25,110,299.14697,299.93634,-0.7118774,-0.972229
2023-05-31T12:00:00Z,25,115,297.447,298.63632,0.5481225,-1.1722289
2023-05-31T12:00:00Z,25,120,298.447,298.33633,-6.2618775,-10.842229
2023-05-31T12:00:00Z,25,125,298.847,298.73633,-21.801876,-8.082229
2023-05-31T12:00:00Z,25,130,298.947,298.93634,-9.421877,9.767771
2023-05-31T12:00:00Z,30,60,318.64697,307.73633,2.8781226,-5.162229
2023-05-31T12:00:00Z,30,65,315.947,309.83633,10.608122,-5.092229
2023-05-31T12:00:00Z,30,70,304.14697,299.23633,0.27812254,5.3277707
2023-05-31T12:00:00Z,30,75,304.54697,301.73633,2.3981225,-1.572229
2023-05-31T12:00:00Z,30,80,289.947,291.23633,-0.021877442,-2.9022288
2023-05-31T12:00:00Z,30,85,282.347,275.43634,7.6781225,10.227771
2023-05-31T12:00:00Z,30,90,281.64697,281.03635,4.8381224,6.717771
2023-05-31T12:00:00Z,30,95,284.74698,285.23633,-1.1718774,1.3477709
2023-05-31T12:00:00Z,30,100,283.447,285.23633,2.6381226,6.1577706
2023-05-31T12:00:00Z,30,105,295.24698,296.53635,-3.2618773,-6.922229
2023-05-31T12:00:00Z,30,110,290.947,291.53635,-0.6418774,1.067771
2023-05-31T12:00:00Z,30,115,296.847,297.83633,0.088122554,-0.622229
2023-05-31T12:00:00Z,30,120,295.54697,295.53635,-0.7618774,-1.0522289
2023-05-31T12:00:00Z,30,125,294.847,295.53635,-6.081877,-2.8822289
2023-05-31T12:00:00Z,30,130,298.24698,297.13632,-12.211877,-0.032229003
2023-05-31T12:00:00Z,35,60,315.447,301.33633,-2.9018774,-2.552229
2023-05-31T12:00:00Z,35,65,295.947,289.83633,0.18812256,-9.182229
2023-05-31T12:00:00Z,35,70,288.447,282.83633,-1.6118774,2.207771
2023-05-31T12:00:00Z,35,75,274.347,273.93634,-0.001877441,-0.252229
2023-05-31T12:00:00Z,35,80,283.24698,274.73633,-0.39187744,-10.362228
2023-05-31T12:00:00Z,35,85,285.54697,281.83633,8.528122,5.267771
2023-05-31T12:00:00Z,35,90,286.04697,284.13632,11.608122,1.667771
2023-05-31T12:00:00Z,35,95,285.04697,283.23633,1.1881225,-8.402228
2023-05-31T12:00:00Z,35,100,281.54697,282.63632,-3.1818774,-2.542229
2023-05-31T12:00:00Z,35,105,286.04697,287.13632,1.6381226,0.55777097
2023-05-31T12:00:00Z,35,110,291.14697,291.73633,0.97812253,0.767771
2023-05-31T12:00:00Z,35,115,296.847,298.63632,0.29812256,-1.912229
2023-05-31T12:00:00Z,35,120,290.64697,291.33633,-3.5618773,0.837771
2023-05-31T12:00:00Z,35,125,290.847,292.33633,-1.6718774,-1.222229
2023-05-31T12:00:00Z,35,130,292.447,292.33633,-5.451877,-2.192229
2023-05-31T12:00:00Z,40,60,317.847,309.63632,-4.431877,-3.202229
2023-05-31T12:00:00Z,40,65,315.74698,308.53635,-0.38187742,-6.2922287
2023-05-31T12:00:00Z,40,70,303.347,298.33633,3.3481226,-2.012229
2023-05-31T12:00:00Z,40,75,291.447,280.53635,-0.8918774,2.347771
2023-05-31T12:00:00Z,40,80,308.64697,303.43634,-1.5718774,2.487771
2023-05-31T12:00:00Z,40,85,306.54697,302.03635,-4.4018774,-2.552229
2023-05-31T12:00:00Z,40,90,302.14697,301.03635,-6.911877,-5.2722287
2023-05-31T12:00:00Z,40,95,294.847,294.13632,1.0181226,-7.222229
2023-05-31T12:00:00Z,40,100,296.04697,295.63632,5.9081225,1.697771
2023-05-31T12:00:00Z,40,105,292.347,293.03635,5.3281226,-1.392229
2023-05-31T12:00:00Z,40,110,290.14697,292.03635,5.8481226,-1.772229
2023-05-31T12:00:00Z,40,115,283.847,285.83633,1.5581225,3.4077709
2023-05-31T12:00:00Z,40,120,288.24698,290.53635,4.7981224,6.377771
2023-05-31T12:00:00Z,40,125,288.74698,289.33633,-0.021877442,1.317771
2023-05-31T12:00:00Z,40,130,287.24698,289.03635,1.6381226,5.5377707
2023-05-31T12:00:00Z,45,60,293.347,295.93634,-3.0418773,-6.0222287
2023-05-31T12:00:00Z,45,65,313.54697,308.53635,-7.5918775,-2.472229
2023-05-31T12:00:00Z,45,70,311.74698,306.03635,-7.8118773,-2.212229
2023-05-31T12:00:00Z,45,75,304.64697,300.43634,-6.3218775,-5.742229
2023-05-31T12:00:00Z,45,80,276.14697,275.23633,0.35812256,-2.722229
2023-05-31T12:00:00Z,45,85,305.54697,299.33633,-2.5118773,-1.652229
2023-05-31T12:00:00Z,45,90,297.14697,291.73633,3.9381225,-6.572229
2023-05-31T12:00:00Z,45,95,281.847,278.13632,0.78812253,-3.592229
2023-05-31T12:00:00Z,45,100,283.847,281.03635,5.9881225,2.9677708
2023-05-31T12:00:00Z,45,105,288.54697,287.83633,-0.40187743,-10.092229
2023-05-31T12:00:00Z,45,110,288.04697,288.13632,8.748122,-4.712229
2023-05-31T12:00:00Z,45,115,283.54697,285.13632,2.6681225,-2.662229
2023-05-31T12:00:00Z,45,120,282.24698,284.23633,2.8481226,-3.6122289
2023-05-31T12:00:00Z,45,125,291.447,291.73633,-2.0018773,0.86777097
2023-05-31T12:00:00Z,45,130,286.74698,289.13632,-1.1418774,-0.232229
2023-05-31T12:00:00Z,50,60,309.447,306.53635,-0.8218774,4.297771
2023-05-31T12:00:00Z,50,65,309.64697,307.03635,-1.0018774,-2.792229
2023-05-31T12:00:00Z,50,70,306.04697,303.63632,-1.9918774,-5.3122287
2023-05-31T12:00:00Z,50,75,298.947,297.03635,-3.2418773,-3.6822288
2023-05-31T12:00:00Z,50,80,299.24698,297.23633,-2.5818775,-3.8922288
2023-05-31T12:00:00Z,50,85,280.447,280.03635,-2.9218774,-3.702229
2023-05-31T12:00:00Z,50,90,285.64697,278.93634,1.4081225,-5.0822287
2023-05-31T12:00:00Z,50,95,288.14697,287.03635,-1.5918775,-6.5422287
2023-05-31T12:00:00Z,50,100,277.24698,275.83633,0.018122558,-3.022229
2023-05-31T12:00:00Z,50,105,282.04697,282.93634,0.39812255,-4.472229
2023-05-31T12:00:00Z,50,110,281.947,282.43634,-0.7818774,-1.9522289
2023-05-31T12:00:00Z,50,115,287.947,289.63632,-0.42187744,-5.9822288
2023-05-31T12:00:00Z,50,120,285.24698,287.33633,-4.0518775,-4.3122287
2023-05-31T12:00:00Z,50,125,282.04697,283.63632,-2.2418773,-2.292229
2023-05-31T12:00:00Z,50,130,281.64697,282.03635,0.38812256,-3.232229
2023-06-15T12:00:00Z,20,60,302.2879,302.44846,7.0589013,9.914579
2023-06-15T12:00:00Z,20,65,302.3879,302.54843,12.488901,5.2845798
2023-06-15T12:00:00Z,20,70,302.3879,302.44846,9.798902,11.93458
2023-06-15T12:00:00Z,20,75,315.5879,309.54843,7.7289014,2.43458
2023-06-15T12:00:00Z,20,80,313.0879,313.54843,4.6089015,-1.2454199
2023-06-15T12:00:00Z,20,85,309.6879,308.54843,2.7989013,3.42458
2023-06-15T12:00:00Z,20,90,301.8879,302.44846,2.0189013,7.29458
2023-06-15T12:00:00Z,20,95,305.6879,305.44846,1.8489013,4.95458
2023-06-15T12:00:00Z,20,100,299.0879,299.74844,0.56890136,1.09458
2023-06-15T12:00:00Z,20,105,295.2879,295.94846,0.51890135,0.59458005
2023-06-15T12:00:00Z,20,110,301.0879,301.34845,-0.94109863,1.0545801
2023-06-15T12:00:00Z,20,115,302.1879,301.24844,2.5989013,-0.6354199
2023-06-15T12:00:00Z,20,120,302.3879,299.64844,1.0589013,-1.2554199
2023-06-15T12:00:00Z,20,125,301.2879,301.54843,-2.5610986,2.90458
2023-06-15T12:00:00Z,20,130,300.48788,300.94846,-1.6410986,1.89458
2023-06-15T12:00:00Z,25,60,303.8879,303.64844,-0.05109863,7.13458
2023-06-15T12:00:00Z,25,65,303.0879,303.14844,3.6689012,1.3145801
2023-06-15T12:00:00Z,25,70,308.0879,304.54843,-3.5610986,12.704579
2023-06-15T12:00:00Z,25,75,310.2879,309.04843,6.3089013,5.90458
2023-06-15T12:00:00Z,25,80,315.2879,314.14844,5.1889014,-1.5654199
2023-06-15T12:00:00Z,25,85,316.1879,315.34845,8.458901,0.49458006
2023-06-15T12:00:00Z,25,90,299.0879,298.84845,-2.9810987,3.11458
2023-06-15T12:00:00Z,25,95,301.5879,301.44846,0.018901367,-1.3654199
2023-06-15T12:00:00Z,25,100,290.8879,292.24844,1.3389013,1.39458
2023-06-15T12:00:00Z,25,105,292.8879,293.44846,-1.1810986,0.6845801
2023-06-15T12:00:00Z,25,110,297.48788,298.44846,-0.50109863,-0.9854199
2023-06-15T12:00:00Z,25,115,295.48788,296.04843,-0.9710986,0.27458006
2023-06-15T12:00:00Z,25,120,300.48788,299.84845,-5.3910985,-4.41542
2023-06-15T12:00:00Z,25,125,300.6879,298.24844,-3.6710985,-1.4754199
2023-06-15T12:00:00Z,25,130,299.8879,299.14844,-3.1210985,0.9445801
2023-06-15T12:00:00Z,30,60,321.98788,309.84845,-0.29109862,-7.30542
2023-06-15T12:00:00Z,30,65,325.5879,314.04843,-0.11109863,2.3945801
2023-06-15T12:00:00Z,30,70,315.98788,304.24844,-4.8010983,3.88458
2023-06-15T12:00:00Z,30,75,318.98788,312.74844,3.7389014,1.75458
2023-06-15T12:00:00Z,30,80,290.7879,292.74844,-1.5710986,-1.9054198
2023-06-15T12:00:00Z,30,85,287.0879,279.74844,12.038901,6.45458
2023-06-15T12:00:00Z,30,90,276.1879,277.94846,6.068901,-3.53542
2023-06-15T12:00:00Z,30,95,280.48788,280.14844,-1.2210987,0.41458008
2023-06-15T12:00:00Z,30,100,276.2879,277.44846,0.51890135,1.0745801
2023-06-15T12:00:00Z,30,105,291.8879,291.94846,-1.5510986,-1.6454198
2023-06-15T12:00:00Z,30,110,286.1879,286.34845,0.27890137,0.77458006
2023-06-15T12:00:00Z,30,115,297.48788,298.84845,-1.7710986,1.09458
2023-06-15T12:00:00Z,30,120,294.8879,296.04843,-0.6410986,1.40458
2023-06-15T12:00:00Z,30,125,294.98788,295.94846,-0.68109864,2.18458
2023-06-15T12:00:00Z,30,130,298.7879,297.54843,2.1589012,-1.9754199
2023-06-15T12:00:00Z,35,60,313.8879,302.94846,-7.3710985,-7.0254197
2023-06-15T12:00:00Z,35,65,303.5879,296.14844,0.69890136,-7.13542
2023-06-15T12:00:00Z,35,70,297.7879,290.64844,-0.5410986,3.34458
2023-06-15T12:00:00Z,35,75,279.98788,278.34845,0.34890136,4.42458
2023-06-15T12:00:00Z,35,80,283.8879,275.54843,4.3789015,-2.24542
2023-06-15T12:00:00Z,35,85,285.3879,278.34845,1.2489014,-8.13542
2023-06-15T12:00:00Z,35,90,280.7879,276.34845,-6.7110987,-1.9754199
2023-06-15T12:00:00Z,35,95,286.0879,283.84845,-7.4910984,-3.28542
2023-06-15T12:00:00Z,35,100,280.6879,282.44846,-1.4110986,-0.5354199
2023-06-15T12:00:00Z,35,105,287.8879,288.44846,-5.5810986,4.54458
2023-06-15T12:00:00Z,35,110,301.7879,302.94846,-3.8810985,4.40458
2023-06-15T12:00:00Z,35,115,303.0879,304.94846,1.9589013,2.90458
2023-06-15T12:00:00Z,35,120,292.8879,294.54843,-5.3310986,7.27458
2023-06-15T12:00:00Z,35,125,293.8879,294.64844,1.7589014,-0.055419922
2023-06-15T12:00:00Z,35,130,294.98788,294.64844,0.45890135,-1.3654199
2023-06-15T12:00:00Z,40,60,322.3879,312.84845,-1.9210986,-4.0654197
2023-06-15T12:00:00Z,40,65,320.2879,313.44846,-0.13109863,-8.865419
2023-06-15T12:00:00Z,40,70,310.2879,303.34845,2.4689014,-2.6554198
2023-06-15T12:00:00Z,40,75,295.48788,284.14844,4.7089014,-4.1254196
2023-06-15T12:00:00Z,40,80,308.5879,303.54843,-5.3010983,-6.6654196
2023-06-15T12:00:00Z,40,85,311.1879,309.04843,-0.6610986,-7.82542
2023-06-15T12:00:00Z,40,90,311.6879,312.24844,-3.9810987,-6.0654197
2023-06-15T12:00:00Z,40,95,305.5879,306.04843,-4.9710984,-4.34542
2023-06-15T12:00:00Z,40,100,305.48788,305.64844,-7.5510983,-0.8154199
2023-06-15T12:00:00Z,40,105,299.2879,301.34845,-1.6410986,3.13458
2023-06-15T12:00:00Z,40,110,297.8879,300.24844,-1.6210986,4.40458
2023-06-15T12:00:00Z,40,115,293.3879,295.94846,-2.6710985,3.44458
2023-06-15T12:00:00Z,40,120,292.7879,294.54843,0.35890135,2.95458
2023-06-15T12:00:00Z,40,125,288.6879,289.94846,1.1689013,-0.22541992
2023-06-15T12:00:00Z,40,130,292.7879,292.84845,1.0589013,0.61458004
2023-06-15T12:00:00Z,45,60,293.7879,296.34845,-2.0510986,-7.69542
2023-06-15T12:00:00Z,45,65,314.0879,308.84845,0.18890136,-5.90542
2023-06-15T12:00:00Z,45,70,314.3879,307.34845,-6.6410985,-0.08541992
2023-06-15T12:00:00Z,45,75,307.3879,301.84845,-2.9210985,-4.7754197
2023-06-15T12:00:00Z,45,80,280.48788,277.74844,1.7789013,-2.58542
2023-06-15T12:00:00Z,45,85,309.7879,306.34845,-5.5810986,4.29458
2023-06-15T12:00:00Z,45,90,301.5879,299.34845,5.6689014,-4.6054196
2023-06-15T12:00:00Z,45,95,295.48788,290.74844,3.9089012,-2.77542
2023-06-15T12:00:00Z,45,100,299.5879,297.14844,-0.81109864,-6.7354198
2023-06-15T12:00:00Z,45,105,302.5879,301.44846,-5.1610985,-10.05542
2023-06-15T12:00:00Z,45,110,304.0879,306.64844,-1.2510986,3.42458
2023-06-15T12:00:00Z,45,115,294.2879,296.54843,-4.1410985,-3.3854198
2023-06-15T12:00:00Z,45,120,292.8879,295.64844,2.2389014,-2.34542
2023-06-15T12:00:00Z,45,125,296.5879,298.34845,-0.05109863,3.98458
2023-06-15T12:00:00Z,45,130,286.98788,289.34845,-0.15109862,1.0345801
2023-06-15T12:00:00Z,50,60,309.6879,302.94846,-2.5410986,-2.1054199
2023-06-15T12:00:00Z,50,65,305.98788,301.74844,-0.8810986,-4.7954197
2023-06-15T12:00:00Z,50,70,304.8879,298.94846,-0.4610986,-1.8254199
2023-06-15T12:00:00Z,50,75,298.2879,294.94846,-1.7810986,-1.9954199
2023-06-15T12:00:00Z,50,80,299.0879,296.54843,-1.7110986,-5.76542
2023-06-15T12:00:00Z,50,85,289.98788,289.34845,1.9789013,-0.2954199
2023-06-15T12:00:00Z,50,90,293.2879,285.54843,-2.9610987,1.72458
2023-06-15T12:00:00Z,50,95,292.2879,290.64844,3.4989014,-2.6054199
2023-06-15T12:00:00Z,50,100,286.48788,286.24844,-4.3210983,0.61458004
2023-06-15T12:00:00Z,50,105,281.5879,281.84845,-1.0310986,0.13458008
2023-06-15T12:00:00Z,50,110,279.6879,280.04843,1.2589014,-0.6954199
2023-06-15T12:00:00Z,50,115,289.98788,290.14844,5.858901,-9.14542
2023-06-15T12:00:00Z,50,120,285.5879,287.84845,-1.8610986,-0.79541993
2023-06-15T12:00:00Z,50,125,285.5879,285.74844,-0.47109863,-1.5154198
2023-06-15T12:00:00Z,50,130,286.3879,287.84845,-0.41109863,-1.7654198
2023-06-30T12:00:00Z,20,60,300.97726,300.4933,6.8028293,7.0352807
2023-06-30T12:00:00Z,20,65,301.67728,301.39328,8.122829,5.5252805
2023-06-30T12:00:00Z,20,70,301.77728,300.9933,10.852829,3.7052808
2023-06-30T12:00:00Z,20,75,301.57727,299.39328,10.492829,1.4952807
2023-06-30T12:00:00Z,20,80,302.3773,303.5933,-0.4471704,2.2352808
2023-06-30T12:00:00Z,20,85,304.67728,304.9933,-0.6671704,1.4752808
2023-06-30T12:00:00Z,20,90,302.57727,302.5933,1.8628296,4.9652805
2023-06-30T12:00:00Z,20,95,306.17728,306.2933,4.1428294,4.1752806
2023-06-30T12:00:00Z,20,100,299.17728,299.6933,0.11282959,1.5252807
2023-06-30T12:00:00Z,20,105,300.17728,300.89328,0.6528296,0.78528076
2023-06-30T12:00:00Z,20,110,302.27728,302.5933,-5.1971703,0.86528075
2023-06-30T12:00:00Z,20,115,302.8773,302.39328,1.0728296,4.475281
2023-06-30T12:00:00Z,20,120,302.57727,302.4933,2.4228296,3.7252808
2023-06-30T12:00:00Z,20,125,302.07727,301.89328,-4.5971704,5.0852804
2023-06-30T12:00:00Z,20,130,302.07727,301.89328,-6.1771703,1.6952807
2023-06-30T12:00:00Z,25,60,303.8773,303.1933,-1.6871704,3.5952806
2023-06-30T12:00:00Z,25,65,302.27728,302.39328,7.612829,3.3252807
2023-06-30T12:00:00Z,25,70,312.8773,310.7933,3.9228294,9.74528
2023-06-30T12:00:00Z,25,75,301.27728,300.6933,3.1228294,2.5752807
2023-06-30T12:00:00Z,25,80,304.17728,304.39328,3.3428295,2.6352806
2023-06-30T12:00:00Z,25,85,304.77728,304.6933,-5.2471704,-0.26471922
2023-06-30T12:00:00Z,25,90,302.77728,303.0933,0.68282956,2.1452806
2023-06-30T12:00:00Z,25,95,300.97726,301.5933,-0.4971704,-1.0747192
2023-06-30T12:00:00Z,25,100,292.57727,293.5933,1.6428295,1.2452807
2023-06-30T12:00:00Z,25,105,295.17728,296.2933,-1.2771704,0.6352807
2023-06-30T12:00:00Z,25,110,298.3773,299.1933,0.99282956,0.80528075
2023-06-30T12:00:00Z,25,115,298.47726,299.1933,-1.0371704,2.3352807
2023-06-30T12:00:00Z,25,120,301.8773,301.7933,3.6028295,7.4652805
2023-06-30T12:00:00Z,25,125,300.97726,300.89328,0.20282958,8.515281
2023-06-30T12:00:00Z,25,130,300.77728,300.6933,-0.76717037,5.8352804
2023-06-30T12:00:00Z,30,60,324.97726,312.39328,-6.1571703,0.005280762
2023-06-30T12:00:00Z,30,65,324.67728,315.4933,5.8228292,-3.0947192
2023-06-30T12:00:00Z,30,70,315.27728,305.5933,-1.3271704,4.0252805
2023-06-30T12:00:00Z,30,75,316.07727,313.0933,0.3628296,-1.7447191
2023-06-30T12:00:00Z,30,80,290.77728,291.7933,-0.17717041,0.21528076
2023-06-30T12:00:00Z,30,85,288.57727,278.89328,2.8228295,5.0652804
2023-06-30T12:00:00Z,30,90,280.97726,282.5933,4.4828296,5.415281
2023-06-30T12:00:00Z,30,95,285.3773,284.6933,-1.9671704,1.6352807
2023-06-30T12:00:00Z,30,100,282.47726,283.6933,1.9228295,4.2352805
2023-06-30T12:00:00Z,30,105,296.67728,298.0933,-0.83717036,-0.09471924
2023-06-30T12:00:00Z,30,110,292.8773,293.2933,-0.7471704,0.93528074
2023-06-30T12:00:00Z,30,115,297.3773,298.2933,1.2928295,0.39528075
2023-06-30T12:00:00Z,30,120,297.57727,298.0933,0.8428296,0.14528076
2023-06-30T12:00:00Z,30,125,297.8773,299.2933,4.5828295,6.3452806
2023-06-30T12:00:00Z,30,130,300.67728,300.7933,4.7628293,9.36528
2023-06-30T12:00:00Z,35,60,317.07727,304.2933,-7.77717,-0.9347192
2023-06-30T12:00:00Z,35,65,303.17728,294.7933,-1.3971704,-7.324719
2023-06-30T12:00:00Z,35,70,300.97726,294.39328,0.5328296,3.6152806
2023-06-30T12:00:00Z,35,75,287.17728,282.2933,2.0228295,1.6252807
2023-06-30T12:00:00Z,35,80,291.47726,282.6933,7.6028295,-9.414719
2023-06-30T12:00:00Z,35,85,292.17728,280.39328,-0.4471704,0.87528074
2023-06-30T12:00:00Z,35,90,287.3773,285.4933,3.8128295,-8.004719
2023-06-30T12:00:00Z,35,95,284.07727,282.9933,-2.8471704,-5.0047193
2023-06-30T12:00:00Z,35,100,280.07727,280.39328,2.0628295,1.2252808
2023-06-30T12:00:00Z,35,105,292.77728,295.2933,-3.2571704,3.5952806
2023-06-30T12:00:00Z,35,110,302.27728,303.89328,-3.7071702,-1.1547192
2023-06-30T12:00:00Z,35,115,301.47726,303.5933,-1.8471704,3.0752807
2023-06-30T12:00:00Z,35,120,295.97726,296.6933,-1.8071704,1.3452808
2023-06-30T12:00:00Z,35,125,294.97726,295.9933,2.8128295,-0.25471923
2023-06-30T12:00:00Z,35,130,295.77728,296.1933,2.5928295,3.9652808
2023-06-30T12:00:00Z,40,60,322.27728,312.1933,-6.1971703,2.0852807
2023-06-30T12:00:00Z,40,65,316.57727,309.39328,-0.9371704,-7.474719
2023-06-30T12:00:00Z,40,70,306.07727,299.0933,3.9028294,-2.0647192
2023-06-30T12:00:00Z,40,75,292.67728,283.2933,3.3628294,-0.6847192
2023-06-30T12:00:00Z,40,80,312.67728,303.0933,-2.0071704,1.7952807
2023-06-30T12:00:00Z,40,85,310.8773,304.6933,0.82282954,-2.434719
2023-06-30T12:00:00Z,40,90,302.17728,299.2933,-7.4271703,-11.864719
2023-06-30T12:00:00Z,40,95,300.3773,298.89328,6.1928296,-4.554719
2023-06-30T12:00:00Z,40,100,299.57727,299.0933,2.6228294,-4.774719
2023-06-30T12:00:00Z,40,105,301.07727,303.0933,-5.0371704,-0.6047192
2023-06-30T12:00:00Z,40,110,301.67728,302.7933,-0.4271704,5.665281
2023-06-30T12:00:00Z,40,115,292.47726,296.39328,-1.6571704,2.2552807
2023-06-30T12:00:00Z,40,120,294.47726,296.6933,6.0628295,3.7352808
2023-06-30T12:00:00Z,40,125,292.67728,294.0933,1.0628296,0.40528074
2023-06-30T12:00:00Z,40,130,291.8773,292.39328,-0.4571704,-0.6947192
2023-06-30T12:00:00Z,45,60,295.67728,298.1933,-4.62717,-1.7847192
2023-06-30T12:00:00Z,45,65,312.47726,306.7933,-4.75717,-1.5547192
2023-06-30T12:00:00Z,45,70,313.57727,305.5933,-4.4971704,-3.224719
2023-06-30T12:00:00Z,45,75,309.47726,303.4933,-2.6871703,-4.434719
2023-06-30T12:00:00Z,45,80,280.77728,275.9933,-0.03717041,-1.6347193
2023-06-30T12:00:00Z,45,85,307.27728,301.4933,0.39282957,1.9152807
